block_hash,block_number,block_timestamp,transaction_hash,transaction_index,event_index,from_address,to_address,token_id,quantity,event_type
0x534248d4f9c6623b22cf2ce518f14473a70dda9206543d19e6bc1ea2f87c4cd9,18909150,2024-01-01 00:52:11,0xc1499d664e37eba71f5bbb44e8b67d4dcf374da7ee996ccf3d044becad82688c,134,230,0x28d509116226d00b343a34fb733cc74be908ebb2,0xdefb0b264032e4e128b00d02b3fd0aa00331237b,,4.735659482052948e+22,ERC-20
0x27613e62dff95efc039d639dcb43fd484858fd28f1c68add8d52f5bf9f0c413a,18909169,2024-01-01 00:55:59,0x5468fe17cb30a95d5404c98e7d20eacedf5748f8aab5dbcd0d522774222052bc,27,44,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,,10215783180.0,ERC-20
0x2f2edf070d6e61c51729656203d2546cd220bc7800eb3cf3c36e6cd06f1d2209,18909127,2024-01-01 00:47:35,0x8390a192870437516392be178f9904b40686ce73dfffc6e496c5f9c060e2d7fd,233,456,0x9a667b44133fc912cdcb22f349c2be64c0f3dc60,0x762ba8627a1f4ffc4b85595d3c0a7cae4b363499,,1456000000000000.0,ERC-20
0x24900d46e49803c696bdf2af94d0b52c2ecb3f285a6f40471ddc9fa95170fc90,18909143,2024-01-01 00:50:47,0xad69fd6eadde7e41d710d104963bf21575ca042af10e83156c9f0f6bf850eadf,105,271,0x18ae0fe9a45e4f7dedbeb5ce2ff33062ea4c616d,0xf42d78b686fc652ea58417e85967c1659cbfc6a3,4882,1.0,ERC-721
0x63dfbf6ecd1b7cbdbf5ae989e72a9ea3a8912bf795c5390ac0be515faee40bbd,18909201,2024-01-01 01:02:35,0x5b769c9909f4b2c545482778ed57e700b3844e94ec83c0a0e532ac26a9ff257b,33,100,0x125275cad0c4b2c835e944c7df4f8ccf2b591632,0x453f494c3d95c987e3d555c3a328e318f06fb785,,145950132452104.0,ERC-20
0x061881888f47806a98fdac88ff8d71b6e45e814beed0995a57f8a7229f342e08,18909327,2024-01-01 01:27:59,0xc7e6b58cd31b87abe550af16ccbbc07dc7ac574508a5d11be4cac87fc2b2fb84,21,95,0xf97e0d660809cc60ab55734ce4edca4c5803b9c0,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,,6.8375e+18,ERC-20
0x46fceb11771fb39592eb272b34c001517bd00cbb34ffcaff756f8cd54d86fcda,18909407,2024-01-01 01:44:11,0xc51b511a72ee9bfb3f44a0291cabffc33e8a6f48222a89b1a75c0d1cb9d9271e,61,264,0x0d5e282df85e8725ffe1b62209f6aa2e974b73db,0xbfe1364efb0a1e01241f058a6039f43fea88cfc5,,4152563288.0,ERC-20
0x04dab7915628f9a7d25afe546aa2cf383297b2ac16db45d09429a462489c816a,18909544,2024-01-01 02:11:59,0xb4d487a8c58b62c5e09bd90e49e6ceb7cc033deb8b4882780dd13e1674512c83,179,493,0x71e7b94490837ccaf45f9f6c7c20a3e17bbeb7d3,0xdf610269c6587c579e76b03fba17ee51dd02b0c8,10385,1.0,ERC-1155
0x38d9d699c5a387ed2ebc6e4d02d2ee28278d7dfc12b4516a362d2d4c8ab78005,18909425,2024-01-01 01:47:47,0xa94c4a5721c04c79f19d32fabfa9ceb15d13c902c0fc82214aa9e58bfe66ef7e,105,253,0xf0e31f356df27e3327146525cba608d8cf2536c0,0x91c9d2bc19b19d7da22b9b9db67f4c4fcb0bf8c6,6602,1.0,ERC-721
0x64cf672c80b5af50838512ae7615041e61ff9340e417984ec4c15ba5858ce1b3,18909321,2024-01-01 01:26:47,0x969a7c739b1ac90e9a782d6c833b17e1140a8775f99dab4a865b1e12275dd4dd,21,43,0x4b23c36c2d203a33a9197357fee5cb6d388dadc9,0xf3b675df63fb4889180d290a338fc15c0766fd64,,5.2198711948221166e+20,ERC-20
0x3a08b0eb962541b428297b1fb5b98c97d0fed3f3f3d4a60cc1fbd5b8e379a974,18909188,2024-01-01 00:59:59,0xf80f58460ee3a26451e61b88cd0e8533cffa73c79c02af2b285e7082f0683f7c,120,219,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x4c8cc2f37bb7d54bca97631e73c7079f70ef2c2e,,5e+16,ERC-20
0x46f279420b6b7b62765c500e0ce7af50e053fa23c73d28b3051196c9e3e4eede,18908921,2024-01-01 00:05:35,0xdfb0545562fa04702e9b06378c54273ead985fbafa875558084d84a2591ed368,102,251,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xebc18d25d8122da21f73a6bcb78971671f21f6ff,,9985000000.0,ERC-20
0x5d96ae7c52391c1327d07e99b3f6366d2aafd97763239517c6e675e34513b79c,18909553,2024-01-01 02:13:59,0x48e5dcaad8bc66a0c775d9173751ecdfe37f64db2af38020b234b40dd986adf0,17,58,0xcf3f7d858444f78ed16a339fed8c3fd9819ec235,0xae536d36ece1680e7a709702372e571d5abac29c,,2.1322681738266327e+21,ERC-20
0x27613e62dff95efc039d639dcb43fd484858fd28f1c68add8d52f5bf9f0c413a,18909169,2024-01-01 00:55:59,0xb58498fc674618997b1817be59d55202e216a3754044e724ee9c52dbfe4a504a,26,40,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xb0ba33566bd35bcb80738810b2868dc1ddd1f0e9,,8.124898252869827e+17,ERC-20
0x10c344255b1576c90f6709720700263f1c14e2099132a6921b178e93ceadeb14,18909265,2024-01-01 01:15:35,0x643721c5dc57704fc61da6480d0a31fe5b82f496d577b13ca64ddd11fdb7294f,198,783,0xd1116bf082416d2ea6364f18566ddaefed3e9717,0x996e1d4ce3e1e558889832832004b2466153adbe,650,1.0,ERC-721
0x034b32a61e1593f779ce77390bf6f4df52a6042787d50853d1d2107ccfa2e0d7,18909308,2024-01-01 01:24:11,0x9c16ee7ab6752cf6634f71e7d4bc0487722eb819d484a0ed70ebea66684ac259,115,285,0xde722c0d8738a1e0ec7885483331f52fb3b7f308,0x6f66ebf3dc4c7cdc1f3cdac15b23c48ff626799d,3,1.0,ERC-1155
0x10c344255b1576c90f6709720700263f1c14e2099132a6921b178e93ceadeb14,18909265,2024-01-01 01:15:35,0x1a74c97f9387e23850b3d354d13983a6013ae967afe7e6f8c9e68dae47de9d80,140,557,0x0000000000000000000000000000000000000000,0x5615f86330e92ba74658159878b2dbf4c1188888,,4.561981e+24,ERC-20
0x496615b7f0f88ce3c1d0be187ddc9b8b814717d6bfc536a09552512525ebd62c,18909500,2024-01-01 02:03:11,0x3e3c999254979e0e0f3a274f404cd37c4aa3400a1e59985b9b78786aea2d5b99,127,140,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x9c62a8fcc76a77938c82b5a76a68aadd6806d107,,8.8e+17,ERC-20
0x4c2ca1b52069de9cd2669d7c147f5a529a5d64bc51296b02d5118e2d19804b44,18908977,2024-01-01 00:17:11,0xd9407d7fdd2d51de9d7d8fefbc3bbba21c9b047f7a5cd79228690538a9370667,182,1065,0xdaf1695c41327b61b9b9965ac6a5843a3198cf07,0x7122985656e38bdc0302db86685bb972b145bd3c,,2.791154638950505e+17,ERC-20
0x3d0040b2b6f56f35ea22d238f4b8a2a683ef47395563037dc63a6646b112a8ce,18909343,2024-01-01 01:31:11,0x1abc2ecf1a910fc440e35a612fb180ad0bda4494aecbdc76efefeac5bce4fdbd,159,399,0x89433f7e5e7b3d782fdf28d3e9b6fdd955b81dd4,0x3f1bdbcc0937609c9799b8ea758d6e2041756bdf,,4548423668.0,ERC-20
0x50bdf7043844a43b2149fa6cf123ca74606fd522622db531b2c8ee16828e5952,18909193,2024-01-01 01:00:59,0x0a84cc836a682a535e32df6d382efff5fad80d5354826e1828a51b80fab51c38,197,311,0x9b533f1ceaa5ceb7e5b8994ef16499e47a66312d,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,5682294086506318.0,ERC-20
0x26a1aed50e78e253a94367b4becd4a79d612ca9c401e9ef4ac71f105120b21fa,18909513,2024-01-01 02:05:47,0xd383376fc2f73bbacda0006ca0fd8129f6f90c7180bd58d5ebc568b877f8b4b9,128,178,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0x1111111254fb6c44bac0bed2854e76f90643097d,,149179725.0,ERC-20
0x5cfd82c92a74db121f1d6e9fa9cc92b22de0ae43430e2dd5b43231dd5ab8fc1e,18909287,2024-01-01 01:19:59,0x304e71726e2ab34c8d47d6ccbb16217d04b6726bc7cf7d67d26a703796f40dcf,72,129,0xe936f0073549ad8b1fa53583600d629ba9375161,0x4aa5c2fe353745d3d6000f1be402c72da500fcaa,,5.0197567706433855e+19,ERC-20
0x56fe5dcb31c6879416b5802bd8c49c0086c0de9f6642bdf4716c2e7efac32b81,18908927,2024-01-01 00:06:47,0x4ec17e8e0c24c28aa98799a1b2fa732116af7b5342e06ee8040e4dd30b9be3af,16,280,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xa69833b9fda816f1bfc79517e7932e64708df0dd,,8.2e+17,ERC-20
0x4288c89c2b5bdd0575636e6fc4f30950013edbec3181879267d51b83af656feb,18908910,2024-01-01 00:03:11,0xc1c81999515f15f49724af9e6cb590045d4e76b133038c7df39e39bd97669658,248,246,0x4301e505a1d34641c18955a39bab91875abc6ae1,0x1caa9d8baa5d20dbea056abdc039f8c690e47f9f,,2.241599e+24,ERC-20
0x44d56f5cc24b5f38eb334987060e17c2ac332744d9c76e7314d5cc60df04826f,18909123,2024-01-01 00:46:47,0xda8b0c41e3b7f94dac8ae4d67ab31926dc23551770cef1b4c676bc693507fcb1,172,466,0x0000000000000000000000000000000000000000,0xb84b3a7c5d325ebe5b5fc8482529b37d6298207d,,6.1997e+22,ERC-20
0x63a7de0834e178ade300d790f14124a6ee244cd28f8732ae100855cbe9ce6d76,18909495,2024-01-01 02:02:11,0xa00a4a8543b3fbbed123d8df1fe8b85c220bdca69e9957dcc3a4913bcadb22d0,198,376,0x0000000000000000000000000000000000000000,0x4f62014e4f0440e07d269836d80d1039b747bb2d,35459,1.0,ERC-721
0x19fb19fae4683b81ae8f511dce49a4655b08b7847c4d79f53888fc8a29425afa,18909042,2024-01-01 00:30:35,0x32629bc3d00a790b3699f4c1b8136ccc8e665a2021850638ead8406b8faccc88,129,188,0x854b575807f39c31c228270636ac40505fc02684,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,1.7277022062191046e+17,ERC-20
0x50bdf7043844a43b2149fa6cf123ca74606fd522622db531b2c8ee16828e5952,18909193,2024-01-01 01:00:59,0xe4344215fc6ed9367c20b3ba74138042c59c9f90397914f29116ccf862717425,90,120,0xdfeda3dd181297fd7a0a28538471fbed4041a420,0x83c41363cbee0081dab75cb841fa24f3db46627e,,172800000.0,ERC-20
0x398979d242ac3243a5fccc0c2b23d513b778f45807bc7a6b0b22320e1a04123d,18908934,2024-01-01 00:08:23,0xc2f8a7cd2e3603861d206c1990e82c6a12f7686b7a82376a2ef533dd7976f04a,53,75,0x2008b6c3d07b061a84f790c035c2f6dc11a0be70,0x3b9260a928d30f2a069572805fbb6880fc719a19,,1.262898403720766e+17,ERC-20
0x4fe4b6f894c008e63a14f89bab8703d9e62d6fef53b5aefdaf722db924bb1106,18909128,2024-01-01 00:47:47,0xf04ae90992df6639bfcec8d12f34cdb01d5a54df9c0d7966bb9d4399601012b9,80,160,0xefdf4dfc4e817197851266acf0082a80dab18b24,0x9822633d22ab259ff7a53927aa1a2603ff0e6d91,,415793925.0,ERC-20
0x533478c1f0574c77f54ce332577e876020be593724f78eb402c49cab64ef9f73,18909099,2024-01-01 00:41:59,0xf4a2a9a39d5f2267bb18a080833efef339154017c40199c5eb3ea54d498f266a,34,110,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xdfb4c0e966f56cbe6884c4987b5edf9f3ed9f8da,,9.91e+18,ERC-20
0x11510f04071234e662392e06309180e0ce3da509aff34e58b7a6788bc6187226,18909441,2024-01-01 01:51:11,0x0463b5c20b3d0f801791a2ccce2c6b7232b2fe4a0780d3657e1306da303e160f,141,260,0x0000000000000000000000000000000000000000,0x4924a373840238919fa73a89783ecc28baaf43a5,14,1.0,ERC-1155
0x234557785dd26261a8fb8f3a9400b4836623919d0bb7dde87de543541984a46c,18909475,2024-01-01 01:58:11,0x02b1f95b76f87e774d1afde7e67db74ccf4ba19fae89a53c57a8542d3606f38e,127,243,0x0000000000000000000000000000000000000000,0xdaf1695c41327b61b9b9965ac6a5843a3198cf07,,1.4952614137234847e+18,ERC-20
0x265b8c2169ac0f30fae74307ae31065471865a87f01cfcac1306ed5fa871d322,18909101,2024-01-01 00:42:23,0x41b035c554c4108f7647e481cc6c1e161ad7864ce1e0b2d9462f8f9f71a856a7,72,134,0xe6242fe484fb2a10cbd059f61a110f59ffe6cb9e,0xbd1531c1e44db32b85704d3254aab16052e578bc,,573110142.0,ERC-20
0x5a0664de0c450c4dca4b8aabc0e47248471fdf2c3b37cc132fbb27107bba6cca,18909439,2024-01-01 01:50:47,0xf8bbde58ea821a84d593f3f36e4e2e688a2162b5a9752520a1ffb1fe42fddd40,13,81,0x2c849c4918ffae60ab5a1191c42600cfd77a8751,0x00000047bb99ea4d791bb749d970de71ee0b1a34,,5.656485726076409e+23,ERC-20
0x3480c9e18e22683677f91f1b05076ff31438c6969ee9e0f0af3d26e15087aa76,18908959,2024-01-01 00:13:23,0x0146a6ab85152e98e2fa68175db650b847d50a123a0dda2f1a6f76649dda420b,88,245,0x419cd705b540ec01daf54f10c98c3a643583d700,0xcc03c4ca24abab228b79fc6f98834a6e5638336a,4305,1.0,ERC-721
0x2a1413d2c8599fb57576f4ac154dc65c428754cfb4fae0f72ceed4e9df280e56,18909044,2024-01-01 00:30:59,0xeaea30a045cdbbb193052489d4f44546ae80e7dc97d4f228728112b8e643d909,32,66,0x29984d1f9055cafb02dcdd53c54b727902e44975,0x28c6c06298d514db089934071355e5743bf21d60,,1.3138342e+23,ERC-20
0x30751fd8f993574e59fa358ba6d93a50684c8de7eb00e20c5b6ade6be69fd5ca,18909355,2024-01-01 01:33:47,0xbc5975fd85d802a260da7575080dd9f2535431387b226a18c69689d156335caf,149,351,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,,108406468.0,ERC-20
0x21eaaa6c8ba943af2f13dc391ead1d6e60724268f850430c5e5b9c7284bbe346,18909091,2024-01-01 00:40:23,0xea08e25d9136b1847faf73b3d38585c466217df3703969c5e1d2a0042f93aa42,143,476,0xccbb0eb732b89494e3073d73dc6635b4f5d4b6c4,0x96842ece8aef13dd68da02ba6945d73c30aca1ca,,7.895068273165253e+20,ERC-20
0x4f8f39a4e9404d27aaed3c435a5ab74733e8210d675b93694cc532a1e0288e26,18908970,2024-01-01 00:15:35,0xaa17f4955448c72da578926e605332cd7bfb8f1ba5574cff6bbe9fd1a04f8a3d,16,67,0x5d166faf70d07445e9fda2568b2b474495fa680f,0x1f6d873a437be6ca25cc8a87663dcd6b0356ccfc,,2.349760107032508e+23,ERC-20
0x4c2ca1b52069de9cd2669d7c147f5a529a5d64bc51296b02d5118e2d19804b44,18908977,2024-01-01 00:17:11,0x097e8e2479ba1c729359a9db1aafa9c4289f709f0c3c1ad1a3dcb96da13b4265,173,557,0x0000000000000000000000000000000000000000,0x356810245b2abd5c3b4df73f5baab3ac599d8a98,,0.0,ERC-20
0x17234c9a6273fe4924ac9465ed0415f1e195bd10f5c3f0dd38861ecc37e35836,18909389,2024-01-01 01:40:35,0xe724edf6fc257d8b8506544f0bb58f30c7c04594f9ac007da27d8d73ae61bcb5,107,197,0xec37c385d95c27ecf4392a1d8a9d1a3d7aa2f4b3,0xf3b0073e3a7f747c7a38b36b805247b222c302a3,,4.529231e+20,ERC-20
0x0eb3c9fb4d342fa924062c308aad6721710a2e392f6cf75c8ab8a57a3734dc5e,18909153,2024-01-01 00:52:47,0x1b965e1c61039aa20047af86e92180b010b68c4836655ceef0b3a9140cb073a3,143,344,0xaa9f89468ff16ed826d8621f161c4161aa485f2d,0x996e1d4ce3e1e558889832832004b2466153adbe,4007,1.0,ERC-721
0x0c6ab6b8ce9b5ba0fce9d937efae11e2fbc087859fa96f2fdf625121c26b91ac,18909043,2024-01-01 00:30:47,0x3e48b73ef5488b60b5635cdae70c27c1312a2238cc2f05fc2333e3f9598bad11,128,286,0x8c1c499b1796d7f3c2521ac37186b52de024e58c,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,,698166315.0,ERC-20
0x26a1aed50e78e253a94367b4becd4a79d612ca9c401e9ef4ac71f105120b21fa,18909513,2024-01-01 02:05:47,0xf525dc143c693dad5019441056c309bf6be026515ed66fda64869bea29bbbcaa,16,57,0x6c3ab591d9352fe830532739f592da02dca6dfc1,0x7e5f1b00ae93410ac5e7c9d1c6bda9079f8ce218,,600000000.0,ERC-20
0x3480c9e18e22683677f91f1b05076ff31438c6969ee9e0f0af3d26e15087aa76,18908959,2024-01-01 00:13:23,0x182028d6822f3e534bc778696275274f05570cc89a9871e9d6d218852a37f7bf,164,426,0x53cce50d77f4e18c8bb633dd1c2fbe99e0fb71be,0x645c22593c232ae78a7ecbac93b38cbac535ef12,,4.725258568249997e+17,ERC-20
0x3cb8ae13dbdee0cbb67af3f3abedd3ece2b0b0f3196488cc1bc2e171bf2353fd,18909055,2024-01-01 00:33:11,0x3995557c4dc4d7b4f932bee68c8ec1711166f1642ad754f7a0a4aff7565bf200,146,240,0x4e34da137f0b317c633838458e0c923a5e088752,0xc5833628bbeb908f1cd89351e97fa73e265e6227,,5.30940836930073e+19,ERC-20
0x3cf7de18944ec32f2704fcb9fb6a1fd6e7a0843c34f46ac31e1f227509a049a9,18909006,2024-01-01 00:23:11,0x95683b1a84bc5e866c031a1ec54eb25db9da390550f4094453b2c11becea6a01,154,910,0x0000000000000000000000000000000000000000,0x8a4795cb63751bc483a35d201913991b1bc6db3b,,0.0,ERC-20
0x35f7e8103d200f4dd23cc4e64a817ecaac741758f124a73ae3e44797711d68bc,18909451,2024-01-01 01:53:23,0xf09161f76cacd1aa947f6a0a20633f5b4499352aeacff562c245f2aa0cfdbbc6,17,220,0xba2d87c83e54b0f78db4ee543b6306bb0fe44ba1,0xcc03c4ca24abab228b79fc6f98834a6e5638336a,2035,1.0,ERC-721
0x412997816b4673e7a5f7cfc44a28cb878c0b7ab56660e9b45e71d9e09fa8c721,18909234,2024-01-01 01:09:11,0x519c794446febdc1f46c63cdd710d07ce1d99be15c250546c24375bb8ab7cd95,24,30,0x77d5f03822f94b39ad6117f6a46761ec5879031b,0x27213e28d7fda5c57fe9e5dd923818dbccf71c47,,14714935.0,ERC-20
0x41adbd5a55e346c788f76fa21dee2e84b533c639d9f4e8c760a2071d070e4f44,18909013,2024-01-01 00:24:35,0x2742dade0940c9cefa9b28db7584eceefacbb5b81a18d8830f26fa142a7b1b53,117,266,0xa43fe16908251ee70ef74718545e4fe6c5ccec9f,0xe98fdbd29041eaa72a879f33a72177c5061a7813,,1e+27,ERC-20
0x11ec0b1fbf274e02117ff251e9fbdc3edf7655d0326f755a089ff3af021fc83c,18908953,2024-01-01 00:12:11,0x63af10788c9a4c2d7152024877caf2b6a808517883219f6a33fbabbf6fdb0f60,170,200,0x134e856a8c13676016023170ea0492e23bdc50ea,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,,139254400.0,ERC-20
0x3cf7de18944ec32f2704fcb9fb6a1fd6e7a0843c34f46ac31e1f227509a049a9,18909006,2024-01-01 00:23:11,0xf82d1e7fc6c79e54e72b5c67e4fe6eccb63548cbc209b8bad3900225d9a7d894,98,100,0x3101978056beda6f27406d7e328c429a54e38483,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,,93000000.0,ERC-20
0x44d56f5cc24b5f38eb334987060e17c2ac332744d9c76e7314d5cc60df04826f,18909123,2024-01-01 00:46:47,0xfd99fbfc9868e97caa3d1b89b04b8466ed97ddc86d07c04dfa4fa7106f7fb1ad,89,187,0x39966aa10c5ecca442246cbfd92982ead14fd435,0x8329d783f96e48d50f0f1f5a3c7f83b73a5c0218,,165826966.0,ERC-20
0x3a5f3fc31f9af1fbc5ea76f83fbf79dbad2476aef422a694c014d0f41d8a8474,18909496,2024-01-01 02:02:23,0x19a6a4810d1c2667e896df63002dff491386684e4dc6f4b7e7ec8b9daac0574e,131,309,0x0000000000000000000000000000000000000000,0xbb8feea41669ffa5957deba3dd86b3cb17b8b507,1,1.0,ERC-1155
0x56b1c024fbd0132aa7edb0032edaeaeb24eed4ed890f26cb3da43d767d3d26ff,18909419,2024-01-01 01:46:35,0x3e9f8cc4229f0777368a18956470c27a5b19875d2e4251f420ca4318f45968d4,108,245,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0x5550d13389bb70f45fcef58f19f6b6e87f6e747d,,1.0692384636608656e+16,ERC-20
0x64b51c8987c521b258a8ecbb8f53bab51fa5c173239cc610dc5577f7148177e0,18909008,2024-01-01 00:23:35,0x0326ae3090ce398fa4e1bc12f276a9e283c18a522ef924ff66f446e8014d0283,136,293,0xbfce93e24068abf2745a916a45e18c60474e1394,0x7df571694b35ef60e9b6651967486c8017491f9b,,2.3894181682838625e+24,ERC-20
0x1580b68442cc95a684e58ea855b739f2668cd50f71cba0211b05f9b839f157c6,18909423,2024-01-01 01:47:23,0xf344b3b39de40ad1ebeadca0af9fe8f8a434de07e24f67e06668bae089a0c959,32,77,0x0000000000000000000000000000000000000000,0x4175505e2a056c0898d446f214a30b8c0fe3341b,,0.0,ERC-20
0x186f42c0dcf3d37216f075bb6533d799cc5f7a1f3da20cef99622dcd05558be0,18909020,2024-01-01 00:26:11,0x1b46e3cf408a0596eb3b25c258be514e8deaa88d9288229b2fd709996801efd5,285,724,0xf57a49b941f7725d858b657b9f82052c4d3fcb4d,0x996e1d4ce3e1e558889832832004b2466153adbe,4633,1.0,ERC-721
0x44d56f5cc24b5f38eb334987060e17c2ac332744d9c76e7314d5cc60df04826f,18909123,2024-01-01 00:46:47,0x443ef37b9b56fedbfcbcff2922c9aadcb5d22850e4b89cdf8b505a994368f156,139,255,0xac23f3ffa0c9953ca810f53361629100023c6da2,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,,4.94790042e+19,ERC-20
0x50bdf7043844a43b2149fa6cf123ca74606fd522622db531b2c8ee16828e5952,18909193,2024-01-01 01:00:59,0x51669c2045373aba77e0aee9659f107608166184a81d20bcc006f17fb0a81534,179,265,0xb386c29feeaae67e53ace9cdcd630bd1b168522c,0xecb856931ffa8fbe5cd55401adf123cb3ae8ccc1,,1462500000000000.0,ERC-20
0x2b57e00696c7af0216aaeb627dc50c041a7284d8799f5cb9991c9ed1dea2f965,18909089,2024-01-01 00:39:59,0xd3377effbe41cb761ab2a124f08f2d4f165a999866663a3783515a535c5d0415,31,74,0x2a0d53f423a131cba724ae6a6352b59cc8d5a764,0x086f171475e63b0ee01e762a8f108f9991c869d3,,237212454.0,ERC-20
0x061881888f47806a98fdac88ff8d71b6e45e814beed0995a57f8a7229f342e08,18909327,2024-01-01 01:27:59,0xd5af8757f11e4ef62a51736308952c3088df9597f9a23c879ce320ca69e7ff61,20,87,0xe4000004000bd8006e00720000d27d1fa000d43e,0x39eb9c3ca4ea5c9c54797cb1796e8dd4df3d9d7e,,1.2e+17,ERC-20
0x1aba1f8b9e90c1c2df1ee2115997bb05f89cbde3c154aa2a51fc46fd4b4941e4,18908976,2024-01-01 00:16:59,0x4b006f04cec0c58454732f778a9914884e5aebddb1eecfed52d923bed92b7b31,57,160,0xf5892ebe0d99c8a70a207fcd7e2e21172d674528,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,7.595367982036489e+18,ERC-20
0x0b4a17df956fdaead6ec23b05e972dfb9311b32e25c2ee6400065ed0b5a3dece,18908902,2024-01-01 00:01:35,0x0c159ce491d186f3f8c49b3d7b4352e52723eaab88513c1b28c0d09c58218914,107,163,0xcf6381d18ffdd941a5f05324eae6fe861784ec5d,0x74b4c958c03607814b76c2be763cf9d8d568b5ff,,5520053.0,ERC-20
0x33c8a64a86009035266b60be3b7bd14253df0e40263ca63a809db975343737f2,18909031,2024-01-01 00:28:23,0x74288d13b9ec33c400b6a00d902c93d6b3630161be91dca45e07f4f71385f56f,69,166,0x15044445b4491de2d555fe91a7347bbf4c0a41fa,0x996e1d4ce3e1e558889832832004b2466153adbe,6917,1.0,ERC-721
0x50bdf7043844a43b2149fa6cf123ca74606fd522622db531b2c8ee16828e5952,18909193,2024-01-01 01:00:59,0x1cdc3a9059bdba8a9747a6f0980ec094288ce0e6a422d86e000b4f3d9383c68e,161,229,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x7067082531a550cc6cb0e50e951095ae4a7449a7,,9.962491098944509e+16,ERC-20
0x0f3089fdb743656f5e555a4007bbe5f21c7a67fe7de05868d5168775e9cf4080,18909132,2024-01-01 00:48:35,0x3b93789858ba8f43bd3309fcfdd28254a031081c07c7bc71f659ee1069155ee9,21,142,0xc3f279090a47e80990fe3a9c30d24cb117ef91a8,0xc8975fb8d8204c198aeb8ba55c2cb2f2338c4422,,6.617529201865497e+19,ERC-20
0x2a21789773560dab860e238ee2222ae7d75ef1b96de990955e66f26419926844,18908905,2024-01-01 00:02:11,0xd6f096df717fc2ab9148a9a1e7450a21c9690ecdb944b86d41a2d84115e5969b,175,243,0xc019292a476c357f193d6b49ff11ee1297809662,0x3254912e2148ff47a6d729a1a14df25af6ea18d6,,5415913732905670.0,ERC-20
0x08c18cfe02a25bf726e07da5dc51a4b5da476fe5818fc9fe8ebc54ddde27d69f,18908899,2024-01-01 00:00:59,0x955ec759122c69239ffecacf92d1aaa00c89bec3b2f8135261e84a90153d26da,128,253,0x283e2e83b7f3e297c4b7c02114ab0196b001a109,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,,5.318745946355737e+21,ERC-20
0x3cb8ae13dbdee0cbb67af3f3abedd3ece2b0b0f3196488cc1bc2e171bf2353fd,18909055,2024-01-01 00:33:11,0x9539b442f77b39615f927ed15147f8f106fc1a73319808ada77617f60b5ddcea,156,334,0xa36d383955340bac63f7211dcccb4f446c2b8e28,0x5220dcff120e00cc238945686277f0e50782a22d,,1e+18,ERC-20
0x4288c89c2b5bdd0575636e6fc4f30950013edbec3181879267d51b83af656feb,18908910,2024-01-01 00:03:11,0xf69a935b961343e31cb7fe65540bd5caa73f03898b04f2ca069a77d0de428ce7,249,248,0xb0bc7743c0061a028323da664991e138a66ad29a,0x3dd04499af2e382ee0c90805fef662cb1d37e075,,3.943383973367113e+30,ERC-20
0x1f4701c9f169d7f8d3291037983e8b83dac58cb5057bce9a56db3b6afd483e20,18909275,2024-01-01 01:17:35,0xc39f5699a8384e5dd56bfc9cf5f1d5d16dc6ce5392fb14196ec592f711e4eb8a,238,833,0x0000000000000000000000000000000000000000,0x107fe8a826dcf0df43b2824f3bdc47c37f778c90,,0.0,ERC-20
0x16134de4c5c913a6c697d7274ac1716feabd932afdae671bae4e9f18cb64b800,18909366,2024-01-01 01:35:59,0x0f1e70a0df4e85a8b13cd298dac0256c86a715e9c5fe7a5d5a75d4d8dca804fc,13,50,0x6767526a362ec6c6b1df185478e4f01506b73ff3,0x28c6c06298d514db089934071355e5743bf21d60,,2.7e+21,ERC-20
0x4288c89c2b5bdd0575636e6fc4f30950013edbec3181879267d51b83af656feb,18908910,2024-01-01 00:03:11,0x7cec0aa0eed1e5ee52a87f068bf0dd156812f47a8c0cc5a2096f3e13a63a7348,117,142,0x7d766d3f7ffe8ad875caf137ae1859960216c6a9,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,,1120000000.0,ERC-20
